   40 1134    11.340
   44 1055    10.550
48202    1    0.010
48419    1    0.010
56434    1    0.010
58069    1    0.010
56277    1    0.010
58070    1    0.010
  410    1    0.010
56432    1    0.010
58061    1    0.010
56272    1    0.010
56443    1    0.010
45841    1    0.010
45965    1    0.010
48189    1    0.010
56273    1    0.010
56274    1    0.010
45964    1    0.010
58060    1    0.010
56275    1    0.010
45843    1    0.010
45963    1    0.010
58150    1    0.010
45961    1    0.010
45960    1    0.010
 2646    1    0.010
56276    1    0.010
56441    1    0.010
45844    1    0.010
45959    1    0.010
58062    1    0.010
48194    1    0.010
45958    1    0.010
45957    1    0.010
56440    1    0.010
56416    1    0.010
56809    1    0.010
56422    1    0.010
56421    1    0.010
56420    1    0.010
45942    1    0.010
56419    1    0.010
48414    1    0.010
48217    1    0.010
48413    1    0.010
 2634    1    0.010
48412    1    0.010
56417    1    0.010
48214    1    0.010
58076    1    0.010
56415    1    0.010
48411    1    0.010
56280    1    0.010
 3652    1    0.010
56414    1    0.010
56412    1    0.010
56281    1    0.010
56282    1    0.010
56411    1    0.010
58079    1    0.010
56410    1    0.010
58074    1    0.010
45949    1    0.010
58149    1    0.010
56429    1    0.010
56279    1    0.010
45948    1    0.010
58071    1    0.010
45947    1    0.010
48417    1    0.010
45945    1    0.010
56428    1    0.010
56427    1    0.010
48416    1    0.010
45863    1    0.010
56426    1    0.010
 3657    1    0.010
56425    1    0.010
58075    1    0.010
56424    1    0.010
48415    1    0.010
45943    1    0.010
48210    1    0.010
48211    1    0.010
56423    1    0.010
48213    1    0.010
48311    1    0.010
48308    1    0.010
58111    1    0.010
58112    1    0.010
56333    1    0.010
58113    1    0.010
48309    1    0.010
56334    1    0.010
58114    1    0.010
58128    1    0.010
48350    1    0.010
56358    1    0.010
48310    1    0.010
 3646    1    0.010
56357    1    0.010
56356    1    0.010
48349    1    0.010
48313    1    0.010
56355    1    0.010
48348    1    0.010
45893    1    0.010
48347    1    0.010
45892    1    0.010
48314    1    0.010
48315    1    0.010
48316    1    0.010
56330    1    0.010
45896    1    0.010
48295    1    0.010
48296    1    0.010
58132    1    0.010
48297    1    0.010
48298    1    0.010
48356    1    0.010
56329    1    0.010
48354    1    0.010
58131    1    0.010
45895    1    0.010
48300    1    0.010
56354    1    0.010
56331    1    0.010
48301    1    0.010
58110    1    0.010
48302    1    0.010
48303    1    0.010
48304    1    0.010
48305    1    0.010
56332    1    0.010
48306    1    0.010
48307    1    0.010
56362    1    0.010
56361    1    0.010
56344    1    0.010
58119    1    0.010
58120    1    0.010
56349    1    0.010
48327    1    0.010
56348    1    0.010
56347    1    0.010
45881    1    0.010
45882    1    0.010
48339    1    0.010
56345    1    0.010
48338    1    0.010
48337    1    0.010
48340    1    0.010
58121    1    0.010
56343    1    0.010
58122    1    0.010
56342    1    0.010
56341    1    0.010
45883    1    0.010
58123    1    0.010
48335    1    0.010
58124    1    0.010
48331    1    0.010
48333    1    0.010
56339    1    0.010
48323    1    0.010
58115    1    0.010
48318    1    0.010
48319    1    0.010
48346    1    0.010
48320    1    0.010
48345    1    0.010
48321    1    0.010
48322    1    0.010
56353    1    0.010
56352    1    0.010
58116    1    0.010
48344    1    0.010
48358    1    0.010
58125    1    0.010
58117    1    0.010
58118    1    0.010
56351    1    0.010
 3629    1    0.010
 3628    1    0.010
45890    1    0.010
48325    1    0.010
56350    1    0.010
45880    1    0.010
48341    1    0.010
45889    1    0.010
45911    1    0.010
56380    1    0.010
48267    1    0.010
48268    1    0.010
56379    1    0.010
48381    1    0.010
56378    1    0.010
56377    1    0.010
45913    1    0.010
58103    1    0.010
56319    1    0.010
56320    1    0.010
58137    1    0.010
56318    1    0.010
48273    1    0.010
56321    1    0.010
58104    1    0.010
56322    1    0.010
45910    1    0.010
48377    1    0.010
48376    1    0.010
48274    1    0.010
56323    1    0.010
45909    1    0.010
56324    1    0.010
45869    1    0.010
58139    1    0.010
45917    1    0.010
 3648    1    0.010
58141    1    0.010
56312    1    0.010
45866    1    0.010
56385    1    0.010
45916    1    0.010
56313    1    0.010
56314    1    0.010
56384    1    0.010
48261    1    0.010
45867    1    0.010
45908    1    0.010
56315    1    0.010
56316    1    0.010
48262    1    0.010
56317    1    0.010
58102    1    0.010
56382    1    0.010
48264    1    0.010
48265    1    0.010
45915    1    0.010
56381    1    0.010
45914    1    0.010
48266    1    0.010
 2600    1    0.010
48285    1    0.010
56369    1    0.010
56368    1    0.010
48368    1    0.010
48367    1    0.010
56367    1    0.010
48288    1    0.010
48366    1    0.010
56326    1    0.010
48289    1    0.010
58133    1    0.010
48290    1    0.010
58107    1    0.010
48363    1    0.010
58108    1    0.010
56366    1    0.010
56365    1    0.010
48362    1    0.010
48361    1    0.010
56364    1    0.010
56363    1    0.010
58109    1    0.010
48360    1    0.010
48359    1    0.010
48294    1    0.010
45903    1    0.010
48373    1    0.010
45907    1    0.010
45906    1    0.010
48276    1    0.010
48277    1    0.010
48278    1    0.010
48279    1    0.010
45905    1    0.010
45904    1    0.010
48280    1    0.010
56325    1    0.010
48281    1    0.010
48187    1    0.010
48372    1    0.010
58105    1    0.010
58106    1    0.010
48371    1    0.010
45901    1    0.010
48370    1    0.010
48369    1    0.010
58134    1    0.010
48283    1    0.010
48284    1    0.010
45899    1    0.010
48079    1    0.010
46016    1    0.010
56515    1    0.010
56514    1    0.010
45811    1    0.010
58012    1    0.010
56239    1    0.010
56513    1    0.010
46015    1    0.010
56240    1    0.010
48078    1    0.010
56512    1    0.010
56511    1    0.010
48480    1    0.010
48080    1    0.010
56510    1    0.010
48081    1    0.010
56242    1    0.010
56509    1    0.010
46014    1    0.010
56508    1    0.010
56507    1    0.010
56506    1    0.010
56505    1    0.010
58176    1    0.010
58014    1    0.010
48486    1    0.010
56520    1    0.010
56519    1    0.010
58179    1    0.010
48071    1    0.010
56517    1    0.010
45885    1    0.010
48072    1    0.010
45809    1    0.010
58007    1    0.010
48074    1    0.010
58008    1    0.010
56238    1    0.010
56504    1    0.010
48485    1    0.010
48484    1    0.010
58178    1    0.010
58177    1    0.010
48075    1    0.010
48483    1    0.010
58009    1    0.010
58010    1    0.010
48482    1    0.010
48076    1    0.010
48481    1    0.010
56516    1    0.010
48098    1    0.010
56497    1    0.010
56496    1    0.010
56495    1    0.010
56249    1    0.010
48096    1    0.010
56494    1    0.010
56250    1    0.010
56251    1    0.010
45815    1    0.010
 3607    1    0.010
56493    1    0.010
48097    1    0.010
58017    1    0.010
48099    1    0.010
48100    1    0.010
56492    1    0.010
58019    1    0.010
58020    1    0.010
48101    1    0.010
58021    1    0.010
56491    1    0.010
48103    1    0.010
48104    1    0.010
46006    1    0.010
48105    1    0.010
56499    1    0.010
56245    1    0.010
48478    1    0.010
46013    1    0.010
56502    1    0.010
48085    1    0.010
56246    1    0.010
48477    1    0.010
56501    1    0.010
48087    1    0.010
48476    1    0.010
48088    1    0.010
48089    1    0.010
46020    1    0.010
46012    1    0.010
48092    1    0.010
58015    1    0.010
56247    1    0.010
56498    1    0.010
46011    1    0.010
48093    1    0.010
48475    1    0.010
58174    1    0.010
48473    1    0.010
56248    1    0.010
58016    1    0.010
56538    1    0.010
56543    1    0.010
56224    1    0.010
56542    1    0.010
48049    1    0.010
45802    1    0.010
56541    1    0.010
57993    1    0.010
46037    1    0.010
56540    1    0.010
57994    1    0.010
56539    1    0.010
 3606    1    0.010
46039    1    0.010
56537    1    0.010
 2729    1    0.010
48493    1    0.010
56536    1    0.010
48492    1    0.010
56535    1    0.010
56534    1    0.010
56227    1    0.010
57996    1    0.010
48057    1    0.010
56533    1    0.010
48491    1    0.010
56221    1    0.010
46045    1    0.010
48039    1    0.010
56550    1    0.010
46044    1    0.010
48041    1    0.010
56220    1    0.010
56549    1    0.010
45801    1    0.010
48043    1    0.010
46043    1    0.010
46042    1    0.010
48498    1    0.010
45803    1    0.010
48044    1    0.010
56548    1    0.010
56547    1    0.010
58184    1    0.010
48045    1    0.010
46041    1    0.010
56546    1    0.010
57992    1    0.010
56223    1    0.010
48496    1    0.010
56545    1    0.010
56544    1    0.010
56522    1    0.010
46029    1    0.010
58003    1    0.010
48066    1    0.010
56234    1    0.010
58004    1    0.010
46026    1    0.010
46025    1    0.010
56235    1    0.010
58005    1    0.010
46023    1    0.010
56525    1    0.010
56524    1    0.010
56526    1    0.010
48067    1    0.010
48489    1    0.010
48068    1    0.010
58181    1    0.010
56236    1    0.010
46022    1    0.010
56521    1    0.010
48487    1    0.010
58180    1    0.010
46021    1    0.010
56237    1    0.010
58006    1    0.010
57999    1    0.010
46034    1    0.010
57997    1    0.010
46033    1    0.010
 2721    1    0.010
56532    1    0.010
56531    1    0.010
46032    1    0.010
56228    1    0.010
57998    1    0.010
 2708    1    0.010
46031    1    0.010
56530    1    0.010
58022    1    0.010
45804    1    0.010
56229    1    0.010
58000    1    0.010
56529    1    0.010
56230    1    0.010
58001    1    0.010
56231    1    0.010
56232    1    0.010
48064    1    0.010
56233    1    0.010
56527    1    0.010
56460    1    0.010
48158    1    0.010
56461    1    0.010
48446    1    0.010
48159    1    0.010
48160    1    0.010
58165    1    0.010
58044    1    0.010
48445    1    0.010
 2677    1    0.010
48162    1    0.010
48444    1    0.010
56266    1    0.010
56462    1    0.010
45829    1    0.010
48442    1    0.010
 2666    1    0.010
58045    1    0.010
48441    1    0.010
58164    1    0.010
56459    1    0.010
56267    1    0.010
 2661    1    0.010
56458    1    0.010
58046    1    0.010
58163    1    0.010
56464    1    0.010
45984    1    0.010
56261    1    0.010
48453    1    0.010
48452    1    0.010
48150    1    0.010
56467    1    0.010
48151    1    0.010
48152    1    0.010
56262    1    0.010
48451    1    0.010
56263    1    0.010
56465    1    0.010
58047    1    0.010
48449    1    0.010
56463    1    0.010
58166    1    0.010
 2681    1    0.010
56264    1    0.010
58041    1    0.010
45981    1    0.010
48447    1    0.010
58042    1    0.010
45979    1    0.010
56265    1    0.010
48157    1    0.010
 2649    1    0.010
58054    1    0.010
56452    1    0.010
58055    1    0.010
48435    1    0.010
56451    1    0.010
56269    1    0.010
56450    1    0.010
48181    1    0.010
45966    1    0.010
58056    1    0.010
48433    1    0.010
 2650    1    0.010
58053    1    0.010
  107    1    0.010
58057    1    0.010
48432    1    0.010
56445    1    0.010
45840    1    0.010
48430    1    0.010
56270    1    0.010
48429    1    0.010
56271    1    0.010
48185    1    0.010
48186    1    0.010
48427    1    0.010
48173    1    0.010
 3614    1    0.010
56268    1    0.010
45973    1    0.010
58162    1    0.010
58048    1    0.010
48439    1    0.010
58049    1    0.010
56455    1    0.010
58050    1    0.010
45970    1    0.010
48438    1    0.010
 2656    1    0.010
56260    1    0.010
 2651    1    0.010
56454    1    0.010
45969    1    0.010
48437    1    0.010
45968    1    0.010
48175    1    0.010
48176    1    0.010
56453    1    0.010
48436    1    0.010
48178    1    0.010
48179    1    0.010
58032    1    0.010
46002    1    0.010
58029    1    0.010
48119    1    0.010
48120    1    0.010
56485    1    0.010
48121    1    0.010
58030    1    0.010
48122    1    0.010
56484    1    0.010
58031    1    0.010
56483    1    0.010
45999    1    0.010
48467    1    0.010
45997    1    0.010
56482    1    0.010
45996    1    0.010
48124    1    0.010
56481    1    0.010
 3609    1    0.010
48127    1    0.010
58172    1    0.010
48128    1    0.010
58171    1    0.010
48129    1    0.010
58170    1    0.010
48469    1    0.010
48106    1    0.010
58023    1    0.010
48107    1    0.010
48108    1    0.010
48109    1    0.010
56253    1    0.010
48110    1    0.010
56254    1    0.010
48111    1    0.010
48112    1    0.010
48113    1    0.010
56490    1    0.010
48130    1    0.010
58026    1    0.010
56489    1    0.010
48116    1    0.010
58027    1    0.010
 3608    1    0.010
56488    1    0.010
56487    1    0.010
48118    1    0.010
56486    1    0.010
48468    1    0.010
58028    1    0.010
58173    1    0.010
  403    1    0.010
56475    1    0.010
 2689    1    0.010
48141    1    0.010
56474    1    0.010
56473    1    0.010
58036    1    0.010
48458    1    0.010
48457    1    0.010
45987    1    0.010
48456    1    0.010
48143    1    0.010
48455    1    0.010
45988    1    0.010
 3612    1    0.010
58169    1    0.010
58168    1    0.010
  406    1    0.010
  409    1    0.010
58167    1    0.010
58037    1    0.010
56469    1    0.010
56468    1    0.010
 2683    1    0.010
48147    1    0.010
48148    1    0.010
58034    1    0.010
58033    1    0.010
48466    1    0.010
48132    1    0.010
48465    1    0.010
56480    1    0.010
48464    1    0.010
48134    1    0.010
45821    1    0.010
56258    1    0.010
56479    1    0.010
45992    1    0.010
 3610    1    0.010
46046    1    0.010
48462    1    0.010
48461    1    0.010
56477    1    0.010
56476    1    0.010
48460    1    0.010
45989    1    0.010
